gene,threshold,JSD,size_le,size_he
ENSG00000181074.4,8e-06,0.1034955630312164,181.0,644.0
ENSG00000181085.15,0.052197,0.1272642848607758,816.0,9.0
ENSG00000181090.21,0.010829,0.27442440113588573,9.0,816.0
ENSG00000181092.10,0.172587,0.27442440113588573,816.0,9.0
ENSG00000181097.5,9.6e-05,0.12159321714007033,57.0,768.0
ENSG00000181101.7,2.3e-05,0.10444387689310393,765.0,60.0
ENSG00000181104.7,0.173928,0.12388641565813205,816.0,9.0
ENSG00000181109.3,3.6e-05,0.09824873255250066,764.0,61.0
ENSG00000181123.8,0.000193,0.10444482947673264,789.0,36.0
ENSG00000181126.13,9e-06,0.14992432840228673,35.0,790.0
ENSG00000181135.16,0.025764,0.13646424653776623,789.0,36.0
ENSG00000181143.15,1.3e-05,0.21897749200613092,9.0,816.0
ENSG00000181163.14,0.587385,0.15693103910417422,815.0,10.0
ENSG00000181171.5,6e-06,0.08236189172119521,757.0,68.0
ENSG00000181191.12,0.004314,0.22351319680308618,11.0,814.0
ENSG00000181192.12,0.161026,0.2189774922314904,816.0,9.0
ENSG00000181195.11,0.004688,0.11263274044702604,814.0,11.0
ENSG00000181201.3,0.000143,0.1536140383188732,815.0,10.0
ENSG00000181211.1,0.0,0.10587639762174564,740.0,85.0
ENSG00000181214.8,8e-06,0.1302833289641448,812.0,13.0
ENSG00000181215.15,1.3e-05,0.12154959276000034,89.0,736.0
ENSG00000181218.5,9.4e-05,0.27442440113588573,9.0,816.0
ENSG00000181220.17,0.005154,0.19177796442252415,13.0,812.0
ENSG00000181222.19,0.040989,0.1704493901388279,9.0,816.0
ENSG00000181227.3,4.1e-05,0.1315728617244023,38.0,787.0
ENSG00000181234.9,0.010487,0.1584983739829461,809.0,16.0
ENSG00000181240.14,2.5e-05,0.12324003555007221,142.0,683.0
ENSG00000181260.8,3.4e-05,0.11587579939056106,753.0,72.0
ENSG00000181264.9,0.001152,0.15420741529033347,17.0,808.0
ENSG00000181273.2,1.4e-05,0.09858005855423113,805.0,20.0
ENSG00000181274.7,0.003618,0.15693103910417422,10.0,815.0
ENSG00000181282.5,8e-06,0.11066000692375583,808.0,17.0
ENSG00000181284.3,0.000548,0.1704493901388279,9.0,816.0
ENSG00000181291.8,1.1e-05,0.13428701687161226,12.0,813.0
ENSG00000181296.3,3e-05,0.11582754860208846,815.0,10.0
ENSG00000181315.11,0.000982,0.12697626833334108,18.0,807.0
ENSG00000181322.15,3.3e-05,0.12983236481592617,43.0,782.0
ENSG00000181323.8,2.2e-05,0.11059389839885851,767.0,58.0
ENSG00000181325.7,8e-06,0.11902728067644117,810.0,15.0
ENSG00000181333.12,0.0,0.1413458174544419,26.0,799.0
ENSG00000181350.12,0.000216,0.21897749200613092,9.0,816.0
ENSG00000181355.21,0.002235,0.10729685642179777,813.0,12.0
ENSG00000181358.3,4.8e-05,0.11594198132670461,810.0,15.0
ENSG00000181359.5,0.000351,0.1421622387388711,806.0,19.0
ENSG00000181371.4,0.0,0.05293768020518093,816.0,9.0
ENSG00000181374.8,9e-06,0.12868530894035513,22.0,803.0
ENSG00000181378.14,0.008712,0.18294775678709868,814.0,11.0
ENSG00000181381.14,0.002484,0.14620988603278218,11.0,814.0
ENSG00000181392.17,0.000764,0.12270611969777745,19.0,806.0
ENSG00000181396.13,0.009527,0.13802152593422468,92.0,733.0
ENSG00000181404.17,0.000537,0.16707152093618416,9.0,816.0
ENSG00000181408.4,0.000457,0.12108477415105795,811.0,14.0
ENSG00000181409.14,0.00112,0.1372065462494324,96.0,729.0
ENSG00000181418.8,0.002218,0.159812328073913,812.0,13.0
ENSG00000181433.9,0.000297,0.1332420596614374,800.0,25.0
ENSG00000181444.13,0.00222,0.11693699192275875,54.0,771.0
ENSG00000181449.4,7e-06,0.10882429415113828,141.0,684.0
ENSG00000181450.18,0.001822,0.17044939013882793,9.0,816.0
ENSG00000181458.10,0.034914,0.10956139032637066,718.0,107.0
ENSG00000181467.5,0.010862,0.21897749200613092,9.0,816.0
ENSG00000181472.5,0.005412,0.21897749200613092,9.0,816.0
ENSG00000181481.14,0.047801,0.1411085937895546,802.0,23.0
ENSG00000181499.2,5e-06,0.09943968922434232,353.0,472.0
ENSG00000181511.5,1.9e-05,0.10711251244824979,795.0,30.0
ENSG00000181513.15,0.028625,0.12420918294713568,811.0,14.0
ENSG00000181514.6,1.6e-05,0.11594198132670461,810.0,15.0
ENSG00000181518.4,1.9e-05,0.11327261970605101,799.0,26.0
ENSG00000181523.13,0.008912,0.13577216894297878,43.0,782.0
ENSG00000181524.6,0.000234,0.14620988603278212,11.0,814.0
ENSG00000181541.6,8.1e-05,0.1239232118117758,798.0,27.0
ENSG00000181544.15,0.000296,0.11902728067644117,15.0,810.0
ENSG00000181552.4,0.003964,0.16707152093618416,816.0,9.0
ENSG00000181555.21,0.015267,0.1704493901388279,9.0,816.0
ENSG00000181562.5,0.000879,0.19543748809174805,815.0,10.0
ENSG00000181577.16,3.7e-05,0.11278772443074268,156.0,669.0
ENSG00000181585.7,5e-06,0.11902728067644114,15.0,810.0
ENSG00000181588.16,0.039719,0.17044939013882793,816.0,9.0
ENSG00000181609.5,2.3e-05,0.12638122322065562,789.0,36.0
ENSG00000181610.13,0.009836,0.15693103910417422,10.0,815.0
ENSG00000181616.9,4.2e-05,0.11425126916880518,793.0,32.0
ENSG00000181617.6,0.540878,0.11455600712481373,809.0,16.0
ENSG00000181619.11,9.8e-05,0.1272642848607758,9.0,816.0
ENSG00000181625.17,3.5e-05,0.11066000692375583,808.0,17.0
ENSG00000181626.12,3.5e-05,0.10296564605600717,621.0,204.0
ENSG00000181631.7,0.000129,0.18294775678709865,11.0,814.0
ENSG00000181634.8,0.000299,0.1272642848607758,9.0,816.0
ENSG00000181638.20,0.001442,0.1510893695193381,14.0,811.0
ENSG00000181649.8,0.025415,0.1272642848607758,816.0,9.0
ENSG00000181652.19,0.005509,0.13060667455885872,795.0,30.0
ENSG00000181656.7,4e-06,0.15108936951933807,14.0,811.0
ENSG00000181666.18,0.006732,0.1405289150192611,11.0,814.0
ENSG00000181690.8,9e-05,0.12868530894035513,22.0,803.0
ENSG00000181693.8,2e-05,0.10284715577363678,812.0,13.0
ENSG00000181698.4,4e-06,0.11594198132670461,810.0,15.0
ENSG00000181704.12,0.153407,0.13416603513107284,801.0,24.0
ENSG00000181705.2,1e-05,0.08136385229789828,815.0,10.0
ENSG00000181718.6,2.1e-05,0.11800257304393924,791.0,34.0
ENSG00000181722.17,0.014723,0.11587014716645778,785.0,40.0
ENSG00000181733.4,1.5e-05,0.09585662762082225,810.0,15.0
ENSG00000181741.7,7e-06,0.09775058732154918,484.0,341.0
ENSG00000181744.9,0.002538,0.19177796442252415,13.0,812.0
ENSG00000181751.10,0.002058,0.15693103910417422,10.0,815.0
ENSG00000181752.3,0.0,0.0530063775500969,815.0,10.0
ENSG00000181754.7,0.000727,0.2189774920061309,9.0,816.0
ENSG00000181761.5,1e-05,0.08834978605201159,816.0,9.0
ENSG00000181767.3,1e-05,0.08549523126861658,807.0,18.0
ENSG00000181773.7,0.001676,0.11354022441846498,798.0,27.0
ENSG00000181778.5,0.000472,0.17044939013882793,816.0,9.0
ENSG00000181780.4,7e-06,0.12726428508613527,816.0,9.0
ENSG00000181781.9,0.000441,0.10125274754698342,806.0,19.0
ENSG00000181785.3,5.4e-05,0.10284715598036431,812.0,13.0
ENSG00000181786.5,0.0,0.09292750485152076,756.0,69.0
ENSG00000181788.4,0.012377,0.14997522792670642,52.0,773.0
ENSG00000181789.14,0.074137,0.1272642848607758,9.0,816.0
ENSG00000181790.11,0.007052,0.10968699039030608,802.0,23.0
ENSG00000181798.3,0.001083,0.18294775700230193,814.0,11.0
ENSG00000181800.6,9e-06,0.10077326122290658,141.0,684.0
ENSG00000181803.3,5e-06,0.08946273407528917,744.0,81.0
ENSG00000181804.15,0.001049,0.12433418870737725,46.0,779.0
ENSG00000181817.6,0.005155,0.14620988603278218,11.0,814.0
ENSG00000181819.14,0.000148,0.11880458369530594,811.0,14.0
ENSG00000181826.10,0.003669,0.1987544888770491,10.0,815.0
ENSG00000181827.15,0.004177,0.2744244011358857,9.0,816.0
ENSG00000181830.9,0.052191,0.13181164190314393,808.0,17.0
ENSG00000181837.7,7e-06,0.13028332896414477,812.0,13.0
ENSG00000181847.12,0.000182,0.12113198750472312,29.0,796.0
ENSG00000181852.18,0.010549,0.1704493901388279,9.0,816.0
ENSG00000181856.15,0.004278,0.14377117233158207,796.0,29.0
ENSG00000181867.3,0.000359,0.11582754860208849,815.0,10.0
ENSG00000181873.13,0.001953,0.22662342418148806,13.0,812.0
ENSG00000181885.18,0.020285,0.11195700944348355,84.0,741.0
ENSG00000181894.15,0.001894,0.1272642848607758,9.0,816.0
ENSG00000181896.12,0.002577,0.17044939013882793,9.0,816.0
ENSG00000181903.5,0.000112,0.12388641565813205,816.0,9.0
ENSG00000181904.9,0.007318,0.1704493901388279,9.0,816.0
ENSG00000181908.5,1.2e-05,0.17044939013882793,9.0,816.0
ENSG00000181915.5,0.006178,0.1704493901388279,9.0,816.0
ENSG00000181924.7,0.009872,0.1302833289641448,13.0,812.0
ENSG00000181927.4,9e-06,0.15693103910417422,815.0,10.0
ENSG00000181929.13,0.021916,0.11290140573047877,96.0,729.0
ENSG00000181938.14,0.001474,0.17044939013882793,9.0,816.0
ENSG00000181939.3,6e-06,0.11263274044702605,814.0,11.0
ENSG00000181943.5,7e-06,0.08834978605201159,816.0,9.0
ENSG00000181950.3,2.8e-05,0.15361403831887316,815.0,10.0
ENSG00000181958.5,,-inf,,
ENSG00000181961.4,0.0,0.10000644555616003,799.0,26.0
ENSG00000181963.5,6.2e-05,0.08497191684936785,816.0,9.0
ENSG00000181965.6,2e-05,0.1272642848607758,816.0,9.0
ENSG00000181977.3,0.0,0.08834978605201159,816.0,9.0
ENSG00000181982.19,0.006974,0.1297965212346046,68.0,757.0
ENSG00000181984.11,4e-06,0.11556236079133275,765.0,60.0
ENSG00000181991.16,0.004425,0.150319058200504,28.0,797.0
ENSG00000181995.12,6e-05,0.1302833289641448,812.0,13.0
ENSG00000181997.8,0.000135,0.10150392753170309,805.0,20.0
ENSG00000182000.9,8.5e-05,0.15119269140849362,808.0,17.0
ENSG00000182004.13,0.094676,0.11902728067644117,810.0,15.0
ENSG00000182010.11,0.000768,0.1272642848607758,9.0,816.0
ENSG00000182013.18,0.080263,0.1272642848607758,816.0,9.0
ENSG00000182021.10,1.2e-05,0.0960494061634092,727.0,98.0
ENSG00000182022.18,0.010018,0.11188095937603179,55.0,770.0
ENSG00000182035.12,7.5e-05,0.1272642848607758,816.0,9.0
ENSG00000182040.9,0.001687,0.11914454938738953,815.0,10.0
ENSG00000182048.11,9e-06,0.141244723470926,38.0,787.0
ENSG00000182050.13,0.00042,0.11800257304393921,791.0,34.0
ENSG00000182053.12,0.000105,0.09585662762082223,810.0,15.0
ENSG00000182054.10,0.029523,0.16707152093618413,9.0,816.0
ENSG00000182057.5,0.000742,0.14368838586723567,15.0,810.0
ENSG00000182070.6,4e-06,0.09685906846808025,641.0,184.0
ENSG00000182077.12,1.4e-05,0.0979826908548421,309.0,516.0
ENSG00000182083.7,3.9e-05,0.10957732347949659,781.0,44.0
ENSG00000182087.14,0.01115,0.2003545728423588,17.0,808.0
ENSG00000182093.16,0.036024,0.19543748809174805,815.0,10.0
ENSG00000182095.14,0.031201,0.1279041580325399,44.0,781.0
ENSG00000182103.5,6e-06,0.12292472128782658,56.0,769.0
ENSG00000182107.7,0.003316,0.2189774920061309,9.0,816.0
ENSG00000182108.11,0.000283,0.17044939013882793,9.0,816.0
ENSG00000182111.9,0.000145,0.12189061287140288,761.0,64.0
ENSG00000182117.6,0.012959,0.14565793987890518,22.0,803.0
ENSG00000182118.8,0.012266,0.19543748809174807,815.0,10.0
ENSG00000182132.14,0.0,0.14780138098965007,18.0,807.0
ENSG00000182134.16,0.003118,0.21897749200613092,9.0,816.0
ENSG00000182141.10,0.001254,0.17044939013882793,9.0,816.0
ENSG00000182149.21,0.025586,0.1272642848607758,9.0,816.0
ENSG00000182150.18,0.002351,0.17044939013882793,9.0,816.0
ENSG00000182154.8,0.00313,0.17044939013882793,9.0,816.0
ENSG00000182156.10,0.000357,0.1272642848607758,816.0,9.0
ENSG00000182158.15,0.019226,0.1704493901388279,9.0,816.0
ENSG00000182162.11,0.000731,0.13401413294722508,41.0,784.0
ENSG00000182162.11_PAR_Y,,-inf,,
ENSG00000182165.18,0.000321,0.12388641565813205,9.0,816.0
ENSG00000182168.15,0.000372,0.1704493901388279,9.0,816.0
ENSG00000182170.3,1e-05,0.08847789583865426,807.0,18.0
ENSG00000182173.13,0.007506,0.18817954109597174,29.0,796.0
ENSG00000182175.14,0.053689,0.13028332896414482,812.0,13.0
ENSG00000182177.14,0.0,0.10175715119794954,631.0,194.0
ENSG00000182179.13,0.002995,0.1987544888770491,10.0,815.0
ENSG00000182180.14,0.016563,0.1272642848607758,9.0,816.0
ENSG00000182183.15,7.2e-05,0.1528253736127525,54.0,771.0
ENSG00000182185.18,0.001156,0.1615472198868295,16.0,809.0
ENSG00000182187.4,0.0,0.09634402686725435,797.0,28.0
ENSG00000182195.9,0.098441,0.12506478390747025,802.0,23.0
ENSG00000182196.13,7e-06,0.1420107911405977,44.0,781.0
ENSG00000182197.12,0.01363,0.14110859378955457,23.0,802.0
ENSG00000182199.11,0.021743,0.16154721988682952,16.0,809.0
ENSG00000182208.14,0.007689,0.12109292444717652,87.0,738.0
ENSG00000182218.9,0.002511,0.10096282707925128,268.0,557.0
ENSG00000182220.15,0.0639,0.11413773447169143,84.0,741.0
ENSG00000182223.7,4.1e-05,0.13653209642185277,790.0,35.0
ENSG00000182224.12,1.2e-05,0.10796245848607022,203.0,622.0
ENSG00000182230.12,7e-05,0.15693103910417416,815.0,10.0
ENSG00000182240.16,0.007855,0.10717487150699936,24.0,801.0
ENSG00000182247.10,0.041318,0.16707152093618413,816.0,9.0
ENSG00000182253.15,0.00134,0.15108936951933805,14.0,811.0
ENSG00000182255.7,0.000503,0.12711675766755037,812.0,13.0
ENSG00000182256.13,0.003686,0.12979873003428755,804.0,21.0
ENSG00000182257.8,9.6e-05,0.11551031265270696,21.0,804.0
ENSG00000182261.4,0.000358,0.13428701687161232,813.0,12.0
ENSG00000182263.14,0.035993,0.16707152093618416,816.0,9.0
ENSG00000182264.9,1.3e-05,0.11803573050245045,55.0,770.0
ENSG00000182271.13,1.1e-05,0.10808263439489041,752.0,73.0
ENSG00000182272.12,0.000683,0.21897749200613092,9.0,816.0
ENSG00000182287.15,0.075377,0.16707152093618416,816.0,9.0
ENSG00000182307.14,0.127773,0.13380969187012498,792.0,33.0
ENSG00000182308.7,1.9e-05,0.1704493901388279,9.0,816.0
ENSG00000182310.15,0.000316,0.12662729634392397,17.0,808.0
ENSG00000182315.9,1.3e-05,0.07927455689397708,813.0,12.0
ENSG00000182318.6,0.001032,0.13749929653801968,12.0,813.0
ENSG00000182324.7,0.000213,0.12433418870737725,46.0,779.0
ENSG00000182325.11,0.002012,0.16707152093618413,9.0,816.0
ENSG00000182326.15,0.019421,0.13181164190314393,17.0,808.0
ENSG00000182327.8,3.8e-05,0.14333075512793408,47.0,778.0
ENSG00000182329.14,0.0,0.15420741529033347,17.0,808.0
ENSG00000182330.10,4.5e-05,0.12388641565813205,816.0,9.0
ENSG00000182333.15,1.7e-05,0.10098657301774734,630.0,195.0
ENSG00000182334.3,1.6e-05,0.09083690208396424,765.0,60.0
ENSG00000182346.20,1.1e-05,0.1239936037633034,807.0,18.0
ENSG00000182347.10,0.00014,0.10420519074003148,806.0,19.0
ENSG00000182348.7,0.003754,0.14620988603278218,814.0,11.0
ENSG00000182351.7,6.9e-05,0.10867736075360018,790.0,35.0
ENSG00000182352.8,0.0,0.09381443436706438,455.0,370.0
ENSG00000182359.15,0.000684,0.14620988603278212,11.0,814.0
ENSG00000182362.14,0.001575,0.18817954109597174,29.0,796.0
ENSG00000182365.4,0.0,0.05328296141687992,811.0,14.0
ENSG00000182366.10,8e-06,0.11773454200249461,108.0,717.0
ENSG00000182372.10,0.026533,0.1342870168716123,813.0,12.0
ENSG00000182376.2,0.0,0.1085007378411707,203.0,622.0
ENSG00000182378.14,0.002473,0.18294775678709865,11.0,814.0
ENSG00000182378.14_PAR_Y,,-inf,,
ENSG00000182379.10,0.041432,0.1704493901388279,816.0,9.0
ENSG00000182383.8,0.000115,0.10937058451483986,814.0,11.0
ENSG00000182389.20,6.4e-05,0.18294775678709868,11.0,814.0
ENSG00000182393.3,0.00044,0.10255802500798611,795.0,30.0
ENSG00000182397.14,2.9e-05,0.10057971222974106,285.0,540.0
ENSG00000182400.15,0.00041,0.15693103910417422,10.0,815.0
ENSG00000182405.6,0.00078,0.11973125923551863,82.0,743.0
ENSG00000182415.10,1e-05,0.08834978605201158,816.0,9.0
ENSG00000182446.14,0.031958,0.14830125631464547,39.0,786.0
ENSG00000182447.4,4.5e-05,0.1040845767553904,813.0,12.0
ENSG00000182450.13,4.1e-05,0.1272642848607758,816.0,9.0
ENSG00000182459.5,0.00095,0.18954352705143737,804.0,21.0
ENSG00000182463.16,0.000517,0.1272642848607758,9.0,816.0
ENSG00000182472.9,4.7e-05,0.1272642848607758,9.0,816.0
ENSG00000182473.22,0.008386,0.1302833289641448,13.0,812.0
ENSG00000182477.5,0.0,0.09700334960685847,434.0,391.0
ENSG00000182481.10,0.32211,0.18294775678709868,814.0,11.0
ENSG00000182484.15,0.000596,0.16707152093618416,9.0,816.0
ENSG00000182484.15_PAR_Y,,-inf,,
ENSG00000182487.12,7e-05,0.15574173267545632,30.0,795.0
ENSG00000182489.9,3.4e-05,0.13749929653801968,12.0,813.0
ENSG00000182492.16,0.827906,0.1272642848607758,816.0,9.0
ENSG00000182504.11,0.002581,0.17044939013882793,9.0,816.0
ENSG00000182508.14,3.5e-05,0.109064773070951,102.0,723.0
ENSG00000182511.12,0.001206,0.13749929653801968,12.0,813.0
ENSG00000182512.5,0.01079,0.11902728067644114,15.0,810.0
ENSG00000182518.13,0.003012,0.13181164190314393,17.0,808.0
ENSG00000182521.5,0.000116,0.12388641565813203,816.0,9.0
ENSG00000182531.7,0.000108,0.13028332917087235,812.0,13.0
ENSG00000182533.7,0.000325,0.11455600732097418,809.0,16.0
ENSG00000182534.13,0.016018,0.12276224818223047,109.0,716.0
ENSG00000182541.18,0.014281,0.15693103910417422,10.0,815.0
ENSG00000182544.9,0.007061,0.1272642848607758,9.0,816.0
ENSG00000182545.6,0.000229,0.10085874799615546,798.0,27.0
ENSG00000182551.14,0.012043,0.14565793987890516,22.0,803.0
ENSG00000182552.15,0.002477,0.21897749200613092,9.0,816.0
ENSG00000182557.8,5.4e-05,0.11777196394553593,65.0,760.0
ENSG00000182565.8,0.0,0.08834978605201158,816.0,9.0
ENSG00000182566.14,9e-06,0.08497191684936785,816.0,9.0
ENSG00000182568.17,0.070243,0.1227061198851597,806.0,19.0
ENSG00000182574.8,6.2e-05,0.10519092518489417,666.0,159.0
ENSG00000182575.8,0.071751,0.14620988603278215,814.0,11.0
ENSG00000182578.14,0.003879,0.17044939013882793,9.0,816.0
ENSG00000182580.3,0.006001,0.1272642848607758,9.0,816.0
ENSG00000182583.12,0.001371,0.12420918294713568,811.0,14.0
ENSG00000182584.6,0.0,0.13137950850130434,69.0,756.0
ENSG00000182585.10,0.000337,0.10520635176162431,631.0,194.0
ENSG00000182586.9,0.000232,0.14317682595452486,786.0,39.0
ENSG00000182591.6,6e-06,0.06924870197595606,783.0,42.0
ENSG00000182600.9,9.8e-05,0.17044939013882787,9.0,816.0
ENSG00000182601.7,0.0,0.10307018635605007,262.0,563.0
ENSG00000182606.17,0.011665,0.16920539739257978,27.0,798.0
ENSG00000182612.10,0.000329,0.13698915579061818,24.0,801.0
ENSG00000182613.3,1.3e-05,0.10742493517911356,777.0,48.0
ENSG00000182621.18,0.057215,0.13423694357205612,805.0,20.0
ENSG00000182625.3,3.6e-05,0.12178051713879667,801.0,24.0
ENSG00000182628.13,0.007097,0.2189774920061309,9.0,816.0
ENSG00000182631.7,9e-06,0.09828716260689944,224.0,601.0
ENSG00000182632.15,0.001551,0.17044939036418738,816.0,9.0
ENSG00000182634.9,6.2e-05,0.12711675766755037,812.0,13.0
ENSG00000182636.8,0.000723,0.1272642848607758,9.0,816.0
ENSG00000182645.6,1.9e-05,0.10333519857500262,776.0,49.0
ENSG00000182648.13,0.001029,0.10937080739063204,46.0,779.0
ENSG00000182652.4,0.0,0.104435907641976,781.0,44.0
ENSG00000182667.14,0.030785,0.11902728067644117,810.0,15.0
ENSG00000182670.13,0.746659,0.16707152093618416,816.0,9.0
ENSG00000182674.6,2.9e-05,0.0983638699462927,315.0,510.0
ENSG00000182676.5,0.000178,0.11136702721815829,786.0,39.0
ENSG00000182685.7,6.7e-05,0.16707152093618413,9.0,816.0
ENSG00000182687.4,4e-06,0.11274097409423647,133.0,692.0
ENSG00000182698.12,6e-06,0.08340594944245247,748.0,77.0
ENSG00000182700.5,0.026254,0.15119269140849365,808.0,17.0
ENSG00000182704.8,0.011258,0.14295609971419315,30.0,795.0
ENSG00000182707.4,0.0,0.10968699039030608,802.0,23.0
ENSG00000182712.16,,-inf,,
ENSG00000182718.18,0.192673,0.11676809445194894,61.0,764.0
ENSG00000182722.5,9e-06,0.10045322035019494,101.0,724.0
ENSG00000182732.18,0.0,0.14620988603278218,11.0,814.0
ENSG00000182742.6,0.000188,0.13181164190314393,17.0,808.0
ENSG00000182747.5,0.001072,0.21897749200613092,816.0,9.0
ENSG00000182749.6,0.00226,0.12506478390747022,23.0,802.0
ENSG00000182752.10,0.000155,0.1272642848607758,9.0,816.0
ENSG00000182759.4,0.000454,0.14992432840228673,790.0,35.0
ENSG00000182768.9,0.001414,0.1272642848607758,9.0,816.0
ENSG00000182771.19,0.002709,0.10478050614475345,715.0,110.0
ENSG00000182774.13,0.000358,0.14620988603278218,11.0,814.0
ENSG00000182776.4,7e-06,0.15115653932174794,812.0,13.0
ENSG00000182782.8,4.7e-05,0.14780138098965007,18.0,807.0
ENSG00000182783.5,5e-06,0.10125274754698338,806.0,19.0
ENSG00000182791.5,9.1e-05,0.17024555660013346,12.0,813.0
ENSG00000182793.12,4.5e-05,0.12439502422725361,763.0,62.0
ENSG00000182795.13,0.000451,0.11605194349846862,26.0,799.0
ENSG00000182796.14,0.001553,0.14620988603278218,11.0,814.0
ENSG00000182798.10,0.001385,0.11135763465838713,775.0,50.0
ENSG00000182809.11,0.009257,0.14796496072326032,14.0,811.0
ENSG00000182810.7,0.002539,0.2744244011358857,9.0,816.0
ENSG00000182814.7,5.1e-05,0.12388641565813203,816.0,9.0
ENSG00000182816.9,6e-06,0.08606970559676252,786.0,39.0
ENSG00000182824.7,0.0,0.09062546300344361,808.0,17.0
ENSG00000182827.9,0.014744,0.1987544888770491,10.0,815.0
ENSG00000182831.12,0.102646,0.14302953995746903,785.0,40.0
ENSG00000182836.10,0.004044,0.12161739611928973,788.0,37.0
ENSG00000182841.12,0.000553,0.1987544888770491,10.0,815.0
ENSG00000182853.12,6e-05,0.18294775678709863,11.0,814.0
ENSG00000182854.8,1.4e-05,0.06747112166117303,809.0,16.0
ENSG00000182858.14,0.001975,0.17799889427754645,17.0,808.0
ENSG00000182866.17,0.000293,0.1799817944665056,14.0,811.0
ENSG00000182870.13,0.000146,0.11556236079133274,765.0,60.0
ENSG00000182871.16,0.015056,0.1160519434984686,26.0,799.0
ENSG00000182872.16,0.01468,0.19543748809174807,10.0,815.0
ENSG00000182873.5,0.00029,0.14451017549996314,44.0,781.0
ENSG00000182885.17,1e-05,0.1542074152903335,17.0,808.0
ENSG00000182888.5,4e-06,0.10026125004248396,508.0,317.0
ENSG00000182890.5,0.000166,0.14620988603278218,11.0,814.0
ENSG00000182896.13,1e-05,0.10019378553507176,615.0,210.0
ENSG00000182898.4,0.000618,0.1272642848607758,816.0,9.0
ENSG00000182899.17,0.1247,0.11959954976820014,49.0,776.0
ENSG00000182901.17,0.003814,0.13749929653801962,813.0,12.0
ENSG00000182902.14,9.8e-05,0.2235131968030863,11.0,814.0
ENSG00000182903.16,0.00257,0.1704493901388279,9.0,816.0
ENSG00000182912.6,0.002608,0.17044939013882793,816.0,9.0
ENSG00000182916.8,0.000128,0.11637928973056876,31.0,794.0
ENSG00000182919.15,0.023753,0.1530399856289099,795.0,30.0
ENSG00000182921.9,1.3e-05,0.12662729634392397,808.0,17.0
ENSG00000182923.19,0.00572,0.1272642848607758,9.0,816.0
ENSG00000182931.9,6e-06,0.09526468983452709,295.0,530.0
ENSG00000182934.12,0.042161,0.14620988603278218,11.0,814.0
ENSG00000182938.7,1.9e-05,0.10043682691747954,680.0,145.0
ENSG00000182944.18,0.054249,0.20336929672419862,17.0,808.0
ENSG00000182950.3,6e-06,0.14368838586723567,15.0,810.0
ENSG00000182952.5,0.012843,0.13749929653801965,12.0,813.0
ENSG00000182957.16,0.004687,0.2189774920061309,9.0,816.0
ENSG00000182963.11,0.03544,0.10937058451483989,814.0,11.0
ENSG00000182965.6,1.3e-05,0.1028275336568403,722.0,103.0
ENSG00000182968.5,5e-05,0.12108477415105792,811.0,14.0
ENSG00000182973.19,0.00763,0.1302833289641448,13.0,812.0
ENSG00000182974.3,,-inf,,
ENSG00000182979.18,0.007238,0.1987544888770491,10.0,815.0
ENSG00000182983.15,0.000587,0.13365347676749864,69.0,756.0
ENSG00000182985.18,0.006812,0.10268643840074751,62.0,763.0
ENSG00000182986.14,0.0033,0.1272642848607758,9.0,816.0
ENSG00000182993.5,0.021931,0.1569310391041742,815.0,10.0
ENSG00000183010.17,0.00823,0.14060308651749912,15.0,810.0
ENSG00000183011.13,0.004432,0.20600555609781956,12.0,813.0
ENSG00000183018.9,0.000919,0.17044939013882793,9.0,816.0
ENSG00000183019.7,7e-06,0.10971914519339655,57.0,768.0
ENSG00000183020.14,0.021738,0.12420730501815949,37.0,788.0
ENSG00000183022.5,1.6e-05,0.10156947310232778,247.0,578.0
ENSG00000183023.18,0.002725,0.11207657361361686,153.0,672.0
ENSG00000183024.3,4.9e-05,0.1272642848607758,816.0,9.0
ENSG00000183032.12,0.004114,0.17044939013882793,816.0,9.0
ENSG00000183034.13,7.6e-05,0.1126135324261861,804.0,21.0
ENSG00000183035.13,0.0,0.09690058336080937,803.0,22.0
ENSG00000183036.11,8e-06,0.10366363430820413,95.0,730.0
ENSG00000183044.12,0.000622,0.21897749200613092,9.0,816.0
ENSG00000183048.12,0.000965,0.17044939013882793,9.0,816.0
ENSG00000183049.13,0.089318,0.24560775840607602,815.0,10.0
ENSG00000183054.11,7.1e-05,0.11598472255053732,805.0,20.0
ENSG00000183055.5,9.3e-05,0.10892381263072232,775.0,50.0
ENSG00000183060.15,0.001597,0.13195273399025198,113.0,712.0
ENSG00000183066.14,3.1e-05,0.1272642848607758,9.0,816.0
ENSG00000183067.5,0.0,0.17024555660013346,12.0,813.0
ENSG00000183072.10,0.006066,0.21897749200613092,816.0,9.0
ENSG00000183077.15,0.004268,0.17044939013882787,9.0,816.0
ENSG00000183087.15,0.013481,0.11736339336205634,80.0,745.0
ENSG00000183090.5,0.000162,0.11300202717800617,787.0,38.0
ENSG00000183091.19,0.000153,0.1987544888770491,10.0,815.0
ENSG00000183092.16,7.4e-05,0.14565793987890518,22.0,803.0
ENSG00000183098.11,0.040704,0.11895739630386096,801.0,24.0
ENSG00000183111.12,0.002052,0.12270611969777741,19.0,806.0
ENSG00000183114.8,6.9e-05,0.12638122306629324,36.0,789.0
ENSG00000183117.19,0.009417,0.12270611969777745,806.0,19.0
ENSG00000183122.5,4.8e-05,0.11353721007791415,782.0,43.0
